params,total_cycles,total_cost
3 1 0 0 2 0 0 1 1 0,3367023.75,7335.357622059673
3 3 0 3 0 2 3 0 2 0,654003.75,33160.64900891717
0 0 0 0 1 0 1 0 1 0,33562693.125,1709.5299777107764
0 2 0 2 3 2 3 1 1 0,2452095.0,18896.018919801696
1 0 1 1 2 1 3 0 1 0,5835881.25,13645.701911564724
1 2 2 0 1 2 0 0 2 0,7887915.3125,4645.231105353535
2 0 2 3 0 1 0 0 0 0,1077905.0,7735.484973072978
2 2 3 1 3 0 3 0 0 0,768870.0,55115.08297396993
3 1 0 0 2 0 0 1 2 0,6693884.0625,7335.357622059673
3 3 0 3 0 2 3 1 0 0,359185.0,33160.64900891717
0 0 0 0 1 0 1 1 0 0,19921640.0,1709.5299777107764
0 2 0 3 0 0 0 0 0 0,6812285.0,4072.0234351487843
1 0 1 1 2 1 3 0 2 0,12067095.9375,13645.701911564724
1 2 2 0 1 2 0 1 0 0,2941830.0,4645.231105353535
2 0 2 3 0 1 0 0 1 0,1658992.5,7735.484973072978
2 2 3 1 3 0 3 0 1 0,1260281.25,55115.08297396993
3 1 0 0 2 0 1 0 0 0,1650595.0,9895.357622059673
3 3 0 3 0 2 3 1 1 0,545911.875,33160.64900891717
0 0 0 0 1 0 1 1 1 0,33562085.625,1709.5299777107764
0 2 0 3 0 0 0 0 1 0,8785001.25,4072.0234351487843
1 0 1 1 2 1 3 1 0 0,3492270.0,13645.701911564724
1 2 2 0 1 2 0 1 1 0,4566060.0,4645.231105353535
2 0 2 3 0 1 0 0 2 0,2631743.4375,7735.484973072978
2 2 3 1 3 0 3 0 2 0,2781938.4375,55115.08297396993
3 1 0 0 2 0 1 0 1 0,3153605.625,9895.357622059673
3 3 0 3 0 2 3 1 2 0,654003.75,33160.64900891717
0 0 0 0 1 0 2 0 0 0,19675270.0,2605.5299777107766
0 2 0 3 0 0 0 1 0 0,6812285.0,4072.0234351487843
1 0 1 1 2 1 3 1 1 0,5832641.25,13645.701911564724
1 2 2 0 1 2 0 1 2 0,7887844.0625,4645.231105353535
2 0 2 3 0 1 0 1 0 0,1077135.0,7735.484973072978
2 2 3 1 3 0 3 1 0 0,768100.0,55115.08297396993
3 1 0 0 2 0 1 0 2 0,6449294.6875,9895.357622059673
3 3 0 3 1 0 0 0 0 0,687285.0,41060.69112640772
0 0 0 0 1 0 2 0 1 0,33191325.0,2605.5299777107766
0 2 0 3 0 0 0 1 1 0,8785001.25,4072.0234351487843
1 0 1 1 2 1 3 1 2 0,12065955.9375,13645.701911564724
1 2 2 0 1 2 1 0 0 0,2783915.0,7205.231105353535
2 0 2 3 0 1 0 1 1 0,1658598.75,7735.484973072978
2 2 3 1 3 0 3 1 1 0,1259887.5,55115.08297396993
3 1 0 0 2 0 1 1 0 0,1649695.0,9895.357622059673
3 3 0 3 1 0 0 0 1 0,1064694.375,41060.69112640772
0 0 0 0 1 0 2 1 0 0,19630450.0,2605.5299777107766
0 2 0 3 0 0 1 0 0 0,4131290.0,4712.023435148783
1 0 1 1 2 2 0 0 0 0,3956880.0,4429.701911564724
1 2 2 0 1 2 1 0 1 0,4361163.75,7205.231105353535
2 0 2 3 0 1 0 1 2 0,2631577.1875,7735.484973072978
2 2 3 1 3 0 3 1 2 0,2781772.1875,55115.08297396993
3 1 0 0 2 0 1 1 1 0,3153133.125,9895.357622059673
3 3 0 3 1 0 0 0 2 0,1562245.3125,41060.69112640772
0 0 0 0 1 0 2 1 1 0,33174517.5,2605.5299777107766
0 2 0 3 0 0 1 0 1 0,5272610.625,4712.023435148783
1 0 1 1 2 2 0 0 1 0,6514560.0,4429.701911564724
1 2 2 0 1 2 1 0 2 0,7652600.3125,7205.231105353535
2 0 2 3 0 1 1 0 0 0,954610.0,11575.484973072977
2 2 3 1 3 1 0 0 0 0,884530.0,27467.082973969937
3 1 0 0 2 0 1 1 2 0,6449080.9375,9895.357622059673
3 3 0 3 1 0 0 1 0 0,687285.0,41060.69112640772
0 0 0 0 1 0 3 1 0 0,19554910.0,4141.529977710777
0 2 0 3 0 0 1 1 0 0,4131110.0,4712.023435148783
1 0 1 1 2 2 0 0 2 0,13071091.5625,4429.701911564724
1 2 2 0 1 2 1 1 0 0,2782655.0,7205.231105353535
2 0 2 3 0 1 1 0 1 0,1486636.875,11575.484973072977
2 2 3 1 3 1 0 0 1 0,1413658.125,27467.082973969937
3 1 0 0 2 0 2 0 0 0,1567205.0,13479.357622059673
3 3 0 3 1 0 0 1 1 0,1064694.375,41060.69112640772
0 0 0 0 1 0 3 1 1 0,33073745.625,4141.529977710777
0 2 0 3 0 0 1 1 1 0,5272543.125,4712.023435148783
1 0 1 1 2 2 0 1 0 0,3956460.0,4429.701911564724
1 2 2 0 1 2 1 1 1 0,4360556.25,7205.231105353535
2 0 2 3 0 1 1 0 2 0,2425207.5,11575.484973072977
2 2 3 1 3 1 0 0 2 0,2963091.5625,27467.082973969937
3 1 0 0 2 0 2 0 1 0,3036780.0,13479.357622059673
3 3 0 3 1 0 0 1 2 0,1562245.3125,41060.69112640772
0 0 0 0 1 1 0 0 0 0,20615370.0,1069.5299777107764
0 2 0 3 0 0 2 0 0 0,2714830.0,5608.023435148783
1 0 1 1 2 2 0 1 1 0,6514357.5,4429.701911564724
1 2 2 0 1 2 1 1 2 0,7652386.5625,7205.231105353535
2 0 2 3 0 1 1 1 0 0,953070.0,11575.484973072977
2 2 3 1 3 1 0 1 0 0,884530.0,27467.082973969937
3 1 0 0 2 0 2 0 2 0,6315451.5625,13479.357622059673
3 3 0 3 1 0 1 0 0 0,463350.0,43620.69112640772
0 0 0 0 1 1 0 0 1 0,34531695.0,1069.5299777107764
0 2 0 3 0 0 2 0 1 0,3446550.0,5608.023435148783
1 0 1 1 2 2 0 1 2 0,13071020.3125,4429.701911564724
1 2 2 0 1 2 2 1 0 0,2696085.0,10789.231105353534
2 0 2 3 0 1 1 1 1 0,1485849.375,11575.484973072977
2 2 3 1 3 1 0 1 1 0,1413658.125,27467.082973969937
3 1 0 0 2 0 2 1 0 0,1566305.0,13479.357622059673
3 3 0 3 1 0 1 0 1 0,665285.625,43620.69112640772
0 0 0 0 1 1 0 1 0 0,20614470.0,1069.5299777107764
0 2 0 3 0 0 2 1 0 0,2714650.0,5608.023435148783
1 0 1 1 2 2 1 0 0 0,3690680.0,6349.701911564724
1 2 2 0 1 2 2 1 1 0,4248253.125,10789.231105353534
2 0 2 3 0 1 1 1 2 0,2424875.0,11575.484973072977
2 2 3 1 3 1 0 1 2 0,2963091.5625,27467.082973969937
3 1 0 0 2 0 2 1 1 0,3036307.5,13479.357622059673
3 3 0 3 1 0 1 0 2 0,915497.1875,43620.69112640772
0 0 0 0 1 1 0 1 1 0,34531357.5,1069.5299777107764
0 2 0 3 0 0 2 1 1 0,3446482.5,5608.023435148783
1 0 1 1 2 2 1 0 1 0,6137268.75,6349.701911564724
1 2 2 0 1 2 2 1 2 0,7523447.8125,10789.231105353534
2 0 2 3 0 1 2 0 0 0,917770.0,16951.484973072977
2 2 3 1 3 1 1 0 0 0,817940.0,33227.08297396993
3 1 0 0 2 0 2 1 2 0,6315237.8125,13479.357622059673
3 3 0 3 1 0 1 1 0 0,463350.0,43620.69112640772
0 0 0 0 1 1 1 0 0 0,20012495.0,1709.5299777107764
0 2 0 3 0 0 3 0 0 0,2388770.0,7144.023435148783
1 0 1 1 2 2 1 0 2 0,12520899.0625,6349.701911564724
1 2 2 0 1 2 3 1 0 0,2674685.0,16933.231105353534
2 0 2 3 0 1 2 0 1 0,1408117.5,16951.484973072977
2 2 3 1 3 1 1 0 1 0,1327033.125,33227.08297396993
3 1 0 0 2 0 3 0 0 0,1545350.0,19623.357622059673
3 3 0 3 1 0 1 1 1 0,665285.625,43620.69112640772
0 0 0 0 1 1 1 0 1 0,33708369.375,1709.5299777107764
0 2 0 3 0 0 3 0 1 0,3076970.625,7144.023435148783
1 0 1 1 2 2 1 1 0 0,3690260.0,6349.701911564724
1 2 2 0 1 2 3 1 1 0,4219931.25,16933.231105353534
2 0 2 3 0 1 2 0 2 0,2319092.5,16951.484973072977
2 2 3 1 3 1 1 0 2 0,2861091.25,33227.08297396993
3 1 0 0 2 0 3 0 1 0,3006163.125,19623.357622059673
3 3 0 3 1 0 1 1 2 0,915497.1875,43620.69112640772
0 0 0 0 1 1 1 1 0 0,20010875.0,1709.5299777107764
0 2 0 3 0 0 3 1 0 0,2388590.0,7144.023435148783
1 0 1 1 2 2 1 1 1 0,6137066.25,6349.701911564724
1 2 2 0 1 2 3 1 2 0,7490660.9375,16933.231105353534
2 0 2 3 0 1 2 1 0 0,886200.0,16951.484973072977
2 2 3 1 3 1 1 1 0 0,817940.0,33227.08297396993
3 1 0 0 2 0 3 0 2 0,6280372.8125,19623.357622059673
3 3 0 3 1 0 2 0 0 0,342875.0,47204.69112640772
0 0 0 0 1 1 1 1 1 0,33707761.875,1709.5299777107764
0 2 0 3 0 0 3 1 1 0,3076903.125,7144.023435148783
1 0 1 1 2 2 1 1 2 0,12520827.8125,6349.701911564724
1 2 2 0 2 0 0 0 0 0,2282120.0,6253.1211503967525
2 0 2 3 0 1 2 1 1 0,1391973.75,16951.484973072977
2 2 3 1 3 1 1 1 1 0,1327033.125,33227.08297396993
3 1 0 0 2 0 3 1 0 0,1544450.0,19623.357622059673
3 3 0 3 1 0 2 0 1 0,475593.75,47204.69112640772
0 0 0 0 1 1 2 0 0 0,19725405.0,2605.5299777107766
0 2 0 3 0 1 0 0 0 0,6254985.0,4072.0234351487843
1 0 1 1 2 2 2 0 0 0,3545860.0,9037.701911564724
1 2 2 0 2 0 0 0 1 0,3777800.625,6253.1211503967525
2 0 2 3 0 1 2 1 2 0,2312276.25,16951.484973072977
2 2 3 1 3 1 1 1 2 0,2861091.25,33227.08297396993
3 1 0 0 2 0 3 1 1 0,3005690.625,19623.357622059673
3 3 0 3 1 0 2 0 2 0,588014.375,47204.69112640772
0 0 0 0 1 1 2 0 1 0,33273298.125,2605.5299777107766
0 2 0 3 0 1 0 0 1 0,8241930.0,4072.0234351487843
1 0 1 1 2 2 2 0 1 0,5930831.25,9037.701911564724
1 2 2 0 2 0 0 0 2 0,7048525.0,6253.1211503967525
2 0 2 3 0 1 3 1 0 0,868410.0,26167.484973072977
2 2 3 1 3 1 2 0 0 0,782210.0,41291.08297396993
3 1 0 0 2 0 3 1 2 0,6280159.0625,19623.357622059673
3 3 0 3 1 0 2 1 0 0,342875.0,47204.69112640772
0 0 0 0 1 1 2 1 0 0,19680585.0,2605.5299777107766
0 2 0 3 0 1 0 1 0 0,6254985.0,4072.0234351487843
1 0 1 1 2 2 2 0 2 0,12218971.25,9037.701911564724
1 2 2 0 2 0 0 1 0 0,2281700.0,6253.1211503967525
2 0 2 3 0 1 3 1 1 0,1367319.375,26167.484973072977
2 2 3 1 3 1 2 0 1 0,1279946.25,41291.08297396993
3 1 0 0 2 1 0 0 0 0,2066410.0,7335.357622059673
3 3 0 3 1 0 2 1 1 0,475593.75,47204.69112640772
0 0 0 0 1 1 2 1 1 0,33256490.625,2605.5299777107766
0 2 0 3 0 1 0 1 1 0,8241930.0,4072.0234351487843
1 0 1 1 2 2 2 1 0 0,3544180.0,9037.701911564724
1 2 2 0 2 0 0 1 1 0,3777598.125,6253.1211503967525
2 0 2 3 0 1 3 1 2 0,2282915.3125,26167.484973072977
2 2 3 1 3 1 2 0 2 0,2805350.0,41291.08297396993
3 1 0 0 2 1 0 0 1 0,3427948.125,7335.357622059673
3 3 0 3 1 0 2 1 2 0,588014.375,47204.69112640772
0 0 0 0 1 1 3 1 0 0,19594945.0,4141.529977710777
0 2 0 3 0 1 1 0 0 0,3800410.0,4712.023435148783
1 0 1 1 2 2 2 1 1 0,5930021.25,9037.701911564724
1 2 2 0 2 0 0 1 2 0,7048453.75,6253.1211503967525
2 0 2 3 0 2 0 0 0 0,1090500.0,7735.484973072978
2 2 3 1 3 1 2 1 0 0,781440.0,41291.08297396993
3 1 0 0 2 1 0 0 2 0,6814243.125,7335.357622059673
3 3 0 3 1 0 3 0 0 0,316995.0,53348.69112640772
0 0 0 0 1 1 3 1 1 0,33139186.875,4141.529977710777
0 2 0 3 0 1 1 0 1 0,4903402.5,4712.023435148783
1 0 1 1 2 2 2 1 2 0,12218686.25,9037.701911564724
1 2 2 0 2 0 1 0 0 0,2155840.0,8813.121150396752
2 0 2 3 0 2 0 0 1 0,1750083.75,7735.484973072978
2 2 3 1 3 1 2 1 1 0,1279552.5,41291.08297396993
3 1 0 0 2 1 0 1 0 0,2066410.0,7335.357622059673
3 3 0 3 1 0 3 0 1 0,429907.5,53348.69112640772
0 0 0 0 1 2 0 0 0 0,20873040.0,1069.5299777107764
0 2 0 3 0 1 1 1 0 0,3800230.0,4712.023435148783
1 0 1 1 2 2 3 0 0 0,3513290.0,13645.701911564724
1 2 2 0 2 0 1 0 1 0,3631736.25,8813.121150396752
2 0 2 3 0 2 0 0 2 0,2780400.625,7735.484973072978
2 2 3 1 3 1 2 1 2 0,2805183.75,41291.08297396993
3 1 0 0 2 1 0 1 1 0,3427948.125,7335.357622059673
3 3 0 3 1 0 3 0 2 0,528348.4375,53348.69112640772
0 0 0 0 1 2 0 0 1 0,34984490.625,1069.5299777107764
0 2 0 3 0 1 1 1 1 0,4903335.0,4712.023435148783
1 0 1 1 2 2 3 0 1 0,5879936.25,13645.701911564724
1 2 2 0 2 0 1 0 2 0,6884970.625,8813.121150396752
2 0 2 3 0 2 0 1 0 0,1089730.0,7735.484973072978
2 2 3 1 3 1 3 0 0 0,772690.0,55115.08297396993
3 1 0 0 2 1 0 1 2 0,6814243.125,7335.357622059673
3 3 0 3 1 0 3 1 0 0,316995.0,53348.69112640772
0 0 0 0 1 2 0 1 0 0,20872140.0,1069.5299777107764
0 2 0 3 0 1 2 0 0 0,2503255.0,5608.023435148783
1 0 1 1 2 2 3 0 2 0,12142175.625,13645.701911564724
1 2 2 0 2 0 1 1 0 0,2155000.0,8813.121150396752
2 0 2 3 0 2 0 1 1 0,1749690.0,7735.484973072978
2 2 3 1 3 1 3 0 1 0,1267576.875,55115.08297396993
3 1 0 0 2 1 1 0 0 0,1723000.0,9895.357622059673
3 3 0 3 1 0 3 1 1 0,429907.5,53348.69112640772
0 0 0 0 1 2 0 1 1 0,34984153.125,1069.5299777107764
0 2 0 3 0 1 2 0 1 0,3213022.5,5608.023435148783
1 0 1 1 2 2 3 1 0 0,3506570.0,13645.701911564724
1 2 2 0 2 0 1 1 1 0,3631331.25,8813.121150396752
2 0 2 3 0 2 0 1 2 0,2780234.375,7735.484973072978
2 2 3 1 3 1 3 0 2 0,2790826.875,55115.08297396993
3 1 0 0 2 1 1 0 1 0,3187513.125,9895.357622059673
3 3 0 3 1 0 3 1 2 0,528348.4375,53348.69112640772
0 0 0 0 1 2 1 0 0 0,20155940.0,1709.5299777107764
0 2 0 3 0 1 2 1 0 0,2503075.0,5608.023435148783
1 0 1 1 2 2 3 1 1 0,5876696.25,13645.701911564724
1 2 2 0 2 0 1 1 2 0,6884828.125,8813.121150396752
2 0 2 3 0 2 1 0 0 0,961610.0,11575.484973072977
2 2 3 1 3 1 3 1 0 0,771920.0,55115.08297396993
3 1 0 0 2 1 1 0 2 0,6516293.4375,9895.357622059673
3 3 0 3 1 1 0 0 0 0,790000.0,41060.69112640772
0 0 0 0 1 2 1 0 1 0,33960442.5,1709.5299777107764
0 2 0 3 0 1 2 1 1 0,3212955.0,5608.023435148783
1 0 1 1 2 2 3 1 2 0,12141035.625,13645.701911564724
1 2 2 0 2 0 2 0 0 0,2087905.0,12397.121150396752
2 0 2 3 0 2 1 0 1 0,1537228.125,11575.484973072977
2 2 3 1 3 1 3 1 1 0,1267183.125,55115.08297396993
3 1 0 0 2 1 1 1 0 0,1722100.0,9895.357622059673
3 3 0 3 1 1 0 0 1 0,1129668.75,41060.69112640772
0 0 0 0 1 2 1 1 0 0,20154320.0,1709.5299777107764
0 2 0 3 0 1 3 0 0 0,2215695.0,7144.023435148783
1 0 1 1 3 0 0 0 0 0,4092195.0,6604.272733640938
1 2 2 0 2 0 2 0 1 0,3552361.875,12397.121150396752
2 0 2 3 0 2 1 0 2 0,2507786.25,11575.484973072977
2 2 3 1 3 1 3 1 2 0,2790660.625,55115.08297396993
3 1 0 0 2 1 1 1 1 0,3187040.625,9895.357622059673
3 3 0 3 1 1 0 0 2 0,1753272.5,41060.69112640772
0 0 0 0 1 2 1 1 1 0,33959835.0,1709.5299777107764
0 2 0 3 0 1 3 0 1 0,2885838.75,7144.023435148783
1 0 1 1 3 0 0 0 1 0,6534039.375,6604.272733640938
1 2 2 0 2 0 2 0 2 0,6795623.125,12397.121150396752
2 0 2 3 0 2 1 1 0 0,960070.0,11575.484973072977
2 2 3 1 3 2 0 0 0 0,935835.0,27467.082973969937
3 1 0 0 2 1 1 1 2 0,6516079.6875,9895.357622059673
3 3 0 3 1 1 0 1 0 0,790000.0,41060.69112640772
0 0 0 0 1 2 2 0 0 0,19806055.0,2605.5299777107766
0 2 0 3 0 1 3 1 0 0,2215515.0,7144.023435148783
1 0 1 1 3 0 0 0 2 0,12974429.0625,6604.272733640938
1 2 2 0 2 0 2 1 0 0,2086225.0,12397.121150396752
2 0 2 3 0 2 1 1 1 0,1536440.625,11575.484973072977
2 2 3 1 3 2 0 0 1 0,1482136.875,27467.082973969937
3 1 0 0 2 1 2 0 0 0,1579685.0,13479.357622059673
3 3 0 3 1 1 0 1 1 0,1129668.75,41060.69112640772
0 0 0 0 1 2 2 0 1 0,33415025.625,2605.5299777107766
0 2 0 3 0 1 3 1 1 0,2885771.25,7144.023435148783
1 0 1 1 3 0 0 1 0 0,4091775.0,6604.272733640938
1 2 2 0 2 0 2 1 1 0,3551551.875,12397.121150396752
2 0 2 3 0 2 1 1 2 0,2507453.75,11575.484973072977
2 2 3 1 3 2 0 0 2 0,3034929.375,27467.082973969937
3 1 0 0 2 1 2 0 1 0,3055888.125,13479.357622059673
3 3 0 3 1 1 0 1 2 0,1753272.5,41060.69112640772
0 0 0 0 1 2 2 1 0 0,19761235.0,2605.5299777107766
0 2 0 3 0 2 0 0 0 0,4071650.0,4072.0234351487843
1 0 1 1 3 0 0 1 1 0,6533836.875,6604.272733640938
1 2 2 0 2 0 2 1 2 0,6795338.125,12397.121150396752
2 0 2 3 0 2 2 0 0 0,921710.0,16951.484973072977
2 2 3 1 3 2 0 1 0 0,935835.0,27467.082973969937
3 1 0 0 2 1 2 0 2 0,6353220.0,13479.357622059673
3 3 0 3 1 1 1 0 0 0,513445.0,43620.69112640772
0 0 0 0 1 2 2 1 1 0,33398218.125,2605.5299777107766
0 2 0 3 0 2 0 0 1 0,5676778.125,4072.0234351487843
1 0 1 1 3 0 0 1 2 0,12974357.8125,6604.272733640938
1 2 2 0 2 0 3 0 0 0,2246630.0,18541.12115039675
2 0 2 3 0 2 2 0 1 0,1436602.5,16951.484973072977
2 2 3 1 3 2 0 1 1 0,1482136.875,27467.082973969937
3 1 0 0 2 1 2 1 0 0,1578785.0,13479.357622059673
3 3 0 3 1 1 1 0 1 0,708755.625,43620.69112640772
0 0 0 0 1 2 3 1 0 0,19659340.0,4141.529977710777
0 2 0 3 0 2 0 1 0 0,4071650.0,4072.0234351487843
1 0 1 1 3 0 1 0 0 0,3878105.0,8524.272733640937
1 2 2 0 2 0 3 0 1 0,3616981.875,18541.12115039675
2 0 2 3 0 2 2 0 2 0,2365600.9375,16951.484973072977
2 2 3 1 3 2 0 1 2 0,3034929.375,27467.082973969937
3 1 0 0 2 1 2 1 1 0,3055415.625,13479.357622059673
3 3 0 3 1 1 1 0 2 0,1003633.4375,43620.69112640772
0 0 0 0 1 2 3 1 1 0,33252322.5,4141.529977710777
0 2 0 3 0 2 0 1 1 0,5676778.125,4072.0234351487843
1 0 1 1 3 0 1 0 1 0,6281049.375,8524.272733640937
1 2 2 0 2 0 3 0 2 0,6802688.75,18541.12115039675
2 0 2 3 0 2 2 1 0 0,890140.0,16951.484973072977
2 2 3 1 3 2 1 0 0 0,830585.0,33227.08297396993
3 1 0 0 2 1 2 1 2 0,6353006.25,13479.357622059673
3 3 0 3 1 1 1 1 0 0,513445.0,43620.69112640772
0 0 0 0 2 0 0 0 0 0,17469260.0,1328.7688143969676
0 2 0 3 0 2 1 0 0 0,2626910.0,4712.023435148783
1 0 1 1 3 0 1 0 2 0,12631574.0625,8524.272733640937
1 2 2 0 2 0 3 1 0 0,2068550.0,18541.12115039675
2 0 2 3 0 2 2 1 1 0,1420458.75,16951.484973072977
2 2 3 1 3 2 1 0 1 0,1347260.625,33227.08297396993
3 1 0 0 2 1 3 0 0 0,1555280.0,19623.357622059673
3 3 0 3 1 1 1 1 1 0,708755.625,43620.69112640772
0 0 0 0 2 0 0 0 1 0,30962323.125,1328.7688143969676
0 2 0 3 0 2 1 0 1 0,3619074.375,4712.023435148783
1 0 1 1 3 0 1 1 0 0,3877685.0,8524.272733640937
1 2 2 0 2 0 3 1 1 0,3531121.875,18541.12115039675
2 0 2 3 0 2 2 1 2 0,2358784.6875,16951.484973072977
2 2 3 1 3 2 1 0 2 0,2901098.125,33227.08297396993
3 1 0 0 2 1 3 0 1 0,3021390.0,19623.357622059673
3 3 0 3 1 1 1 1 2 0,1003633.4375,43620.69112640772
0 0 0 0 2 0 0 1 0 0,17468720.0,1328.7688143969676
0 2 0 3 0 2 1 1 0 0,2626730.0,4712.023435148783
1 0 1 1 3 0 1 1 1 0,6280846.875,8524.272733640937
1 2 2 0 2 0 3 1 2 0,6772478.75,18541.12115039675
2 0 2 3 0 2 3 1 0 0,871560.0,26167.484973072977
2 2 3 1 3 2 1 1 0 0,830585.0,33227.08297396993
3 1 0 0 2 1 3 0 2 0,6310458.125,19623.357622059673
3 3 0 3 1 1 2 0 0 0,365260.0,47204.69112640772
0 0 0 0 2 0 0 1 1 0,30962120.625,1328.7688143969676
0 2 0 3 0 2 1 1 1 0,3619006.875,4712.023435148783
1 0 1 1 3 0 1 1 2 0,12631502.8125,8524.272733640937
1 2 2 0 2 1 0 0 0 0,2319185.0,6253.1211503967525
2 0 2 3 0 2 3 1 1 0,1390083.75,26167.484973072977
2 2 3 1 3 2 1 1 1 0,1347260.625,33227.08297396993
3 1 0 0 2 1 3 1 0 0,1554380.0,19623.357622059673
3 3 0 3 1 1 2 0 1 0,499820.625,47204.69112640772
0 0 0 0 2 0 1 0 0 0,16936710.0,1968.7688143969676
0 2 0 3 0 2 2 0 0 0,1907510.0,5608.023435148783
1 0 1 1 3 0 2 0 0 0,3761315.0,11212.272733640937
1 2 2 0 2 1 0 0 1 0,3822463.125,6253.1211503967525
2 0 2 3 0 2 3 1 2 0,2320042.5,26167.484973072977
2 2 3 1 3 2 1 1 2 0,2901098.125,33227.08297396993
3 1 0 0 2 1 3 1 1 0,3020917.5,19623.357622059673
3 3 0 3 1 1 2 0 2 0,624494.375,47204.69112640772
0 0 0 0 2 0 1 0 1 0,30254889.375,1968.7688143969676
0 2 0 3 0 2 2 0 1 0,2551966.875,5608.023435148783
1 0 1 1 3 0 2 0 1 0,6142657.5,11212.272733640937
1 2 2 0 2 1 0 0 2 0,7102496.875,6253.1211503967525
2 0 2 3 1 0 0 0 0 0,849165.0,11004.385118876546
2 2 3 1 3 2 2 0 0 0,789315.0,41291.08297396993
3 1 0 0 2 1 3 1 2 0,6310244.375,19623.357622059673
3 3 0 3 1 1 2 1 0 0,365260.0,47204.69112640772
0 0 0 0 2 0 1 1 0 0,16935990.0,1968.7688143969676
0 2 0 3 0 2 2 1 0 0,1907330.0,5608.023435148783
1 0 1 1 3 0 2 0 2 0,12443414.6875,11212.272733640937
1 2 2 0 2 1 0 1 0 0,2318765.0,6253.1211503967525
2 0 2 3 1 0 0 0 1 0,1358679.375,11004.385118876546
2 2 3 1 3 2 2 0 1 0,1291308.75,41291.08297396993
3 1 0 0 2 2 0 0 0 0,1922785.0,7335.357622059673
3 3 0 3 1 1 2 1 1 0,499820.625,47204.69112640772
0 0 0 0 2 0 1 1 1 0,30254619.375,1968.7688143969676
0 2 0 3 0 2 2 1 1 0,2551899.375,5608.023435148783
1 0 1 1 3 0 2 1 0 0,3760475.0,11212.272733640937
1 2 2 0 2 1 0 1 1 0,3822260.625,6253.1211503967525
2 0 2 3 1 0 0 0 2 0,2292106.5625,11004.385118876546
2 2 3 1 3 2 2 0 2 0,2827841.25,41291.08297396993
3 1 0 0 2 2 0 0 1 0,3511231.875,7335.357622059673
3 3 0 3 1 1 2 1 2 0,624494.375,47204.69112640772
0 0 0 0 2 0 2 0 0 0,16646190.0,2864.7688143969676
0 2 0 3 0 2 3 0 0 0,1828655.0,7144.023435148783
1 0 1 1 3 0 2 1 1 0,6142252.5,11212.272733640937
1 2 2 0 2 1 0 1 2 0,7102425.625,6253.1211503967525
2 0 2 3 1 0 0 1 0 0,849165.0,11004.385118876546
2 2 3 1 3 2 2 1 0 0,788545.0,41291.08297396993
3 1 0 0 2 2 0 0 2 0,7046755.625,7335.357622059673
3 3 0 3 1 1 3 0 0 0,332910.0,53348.69112640772
0 0 0 0 2 0 2 0 1 0,29867535.0,2864.7688143969676
0 2 0 3 0 2 3 0 1 0,2457731.25,7144.023435148783
1 0 1 1 3 0 2 1 2 0,12443272.1875,11212.272733640937
1 2 2 0 2 1 1 0 0 0,2176430.0,8813.121150396752
2 0 2 3 1 0 0 1 1 0,1358679.375,11004.385118876546
2 2 3 1 3 2 2 1 1 0,1290915.0,41291.08297396993
3 1 0 0 2 2 0 1 0 0,1922785.0,7335.357622059673
3 3 0 3 1 1 3 0 1 0,451366.875,53348.69112640772
0 0 0 0 2 0 2 1 0 0,16644390.0,2864.7688143969676
0 2 0 3 0 2 3 1 0 0,1828475.0,7144.023435148783
1 0 1 1 3 0 3 0 0 0,3731135.0,15820.272733640937
1 2 2 0 2 1 1 0 1 0,3656548.125,8813.121150396752
2 0 2 3 1 0 0 1 2 0,2292106.5625,11004.385118876546
2 2 3 1 3 2 2 1 2 0,2827675.0,41291.08297396993
3 1 0 0 2 2 0 1 1 0,3511231.875,7335.357622059673
3 3 0 3 1 1 3 0 2 0,551997.5,53348.69112640772
0 0 0 0 2 0 2 1 1 0,29866860.0,2864.7688143969676
0 2 0 3 0 2 3 1 1 0,2457663.75,7144.023435148783
1 0 1 1 3 0 3 0 1 0,6106955.625,15820.272733640937
1 2 2 0 2 1 1 0 2 0,6914949.0625,8813.121150396752
2 0 2 3 1 0 1 0 0 0,735120.0,14844.385118876546
2 2 3 1 3 2 3 0 0 0,778365.0,55115.08297396993
3 1 0 0 2 2 0 1 2 0,7046755.625,7335.357622059673
3 3 0 3 1 1 3 1 0 0,332910.0,53348.69112640772
0 0 0 0 2 0 3 0 0 0,16573170.0,4400.768814396968
0 2 0 3 1 0 0 0 0 0,4805805.0,7660.199966083143
1 0 1 1 3 0 3 0 2 0,12395101.25,15820.272733640937
1 2 2 0 2 1 1 1 0 0,2175590.0,8813.121150396752
2 0 2 3 1 0 1 0 1 0,1216400.625,14844.385118876546
2 2 3 1 3 2 3 0 1 0,1276655.625,55115.08297396993
3 1 0 0 2 2 1 0 0 0,1697720.0,9895.357622059673
3 3 0 3 1 1 3 1 1 0,451366.875,53348.69112640772
0 0 0 0 2 0 3 0 1 0,29767708.125,4400.768814396968
0 2 0 3 1 0 0 0 1 0,6527261.25,7660.199966083143
1 0 1 1 3 0 3 1 0 0,3730295.0,15820.272733640937
1 2 2 0 2 1 1 1 1 0,3656143.125,8813.121150396752
2 0 2 3 1 0 1 0 2 0,2122923.4375,14844.385118876546
2 2 3 1 3 2 3 0 2 0,2808781.875,55115.08297396993
3 1 0 0 2 2 1 0 1 0,3233874.375,9895.357622059673
3 3 0 3 1 1 3 1 2 0,551997.5,53348.69112640772
